id,Actual,Random Forest (BOW),SVC (Embeddings),SciBERT,XLNet,Random Forest (BOW)_prob,SVC (Embeddings)_prob,SciBERT_prob,XLNet_prob
US10049278B2,0,0,0,0,0,0.013,0.001151362838448481,8.535907653110192e-05,8.38004322683243e-06
US9018285B2,0,0,0,0,0,0.004,0.0005468977875954297,9.51121867155223e-05,8.783341291590275e-06
US5142919A,0,0,0,0,0,0.066,0.0006336255144762054,8.747488215004981e-05,9.935709737364839e-06
US9523238B2,0,0,0,0,0,0.006,9.930554975881082e-05,8.590459020071474e-05,1.0262094026626757e-05
US9964369B2,0,0,0,0,0,0.003,2.0395172344053176e-05,8.602661166159585e-05,1.0752915520527048e-05
US4789775A,0,0,0,0,0,0.009,7.057180951995122e-05,8.701111745587658e-05,9.10261434275493e-06
US9003646B2,0,0,0,0,0,0.028,0.00043538081097551425,9.994018110788449e-05,9.217486302224601e-06
US9198991B2,0,0,0,0,0,0.011,0.0001038218769959256,8.376395622735427e-05,9.428604535071012e-06
US8013481B2,0,0,0,0,0,0.079,7.26820521338434e-05,8.722133426230886e-05,1.10103780268996e-05
US7102227B2,0,0,0,0,0,0.0,0.0007436363017320512,8.328149691848133e-05,1.0383341297191386e-05
US5567746A,0,0,0,0,0,0.0,1.0245052528494874e-05,8.63316625635409e-05,1.114240000314118e-05
US9319798B2,0,0,0,0,0,0.061,4.946925440006755e-05,8.148916866653687e-05,9.527625321833817e-06
US5304592A,0,0,0,0,0,0.006,0.0009038010477197023,8.658274829261454e-05,9.142167514897686e-06
US9457334B2,0,0,0,0,0,0.002,0.008379981548494153,9.608541748640822e-05,1.5883129304876265e-05
US9394617B2,0,0,0,0,0,0.018,9.440327791069207e-06,8.551554424540525e-05,8.440272795800935e-06
US9707173B2,0,0,0,0,0,0.012,0.00015222713557197097,7.951032151293436e-05,9.504288874541178e-06
US9902421B2,0,0,0,0,0,0.0,0.00010924035105301476,8.7694832252265e-05,1.0351514916577651e-05
US4885660A,0,0,0,0,0,0.006,0.0003593794429186801,8.63808658741984e-05,9.576785201058793e-06
US8800829B2,0,0,0,0,0,0.101,0.00034165984303848604,8.641122532538745e-05,9.294529092650349e-06
US9137952B1,0,0,0,0,0,0.005,8.194271348254804e-05,9.561876083265059e-05,8.152091092004583e-06
US7565159B2,0,0,0,0,0,0.034,0.0002731484310500865,8.239361839933864e-05,8.769338792091922e-06
US5544909A,0,0,0,0,0,0.0,6.960424785782521e-06,8.341645588656865e-05,9.37821064318305e-06
US4908916A,0,0,0,0,0,0.006,1.7683648672320612e-06,8.456489182065064e-05,1.0971815482036972e-05
US6243968A,0,0,0,0,0,0.004,0.00010384293240066678,8.966886177461075e-05,9.626708241980978e-06
US10087922B2,0,0,0,0,0,0.031,6.174654930583067e-06,9.269076432978257e-05,9.528620308850839e-06
US7208380B2,0,0,0,0,0,0.008,0.0003304412298274784,8.320755300317772e-05,8.15369277089074e-06
US8444422B2,0,0,0,0,0,0.0,4.081826524009857e-06,8.935683422990165e-05,1.033861055835897e-05
US8952426B2,0,0,0,0,0,0.01,0.0008851608182728833,9.137798760071624e-05,8.72890510054803e-06
US9785451B1,0,0,0,0,0,0.017,0.0008976773780024201,8.686081727050803e-05,8.885697657050244e-06
US9745124B2,0,0,0,0,0,0.001,4.554641301545277e-05,8.87421251195231e-05,9.228727280757874e-06
US5415034A,0,0,0,0,0,0.0,0.00019402461569479752,8.332431358090604e-05,1.0747897031448132e-05
US8414731B2,0,0,0,0,0,0.008,0.0009506881810728818,8.988687048243792e-05,9.169340007802503e-06
US9397468B2,0,0,0,0,0,0.059,1.6023270584904057e-05,0.00011156203819162093,9.985522857945235e-06
US9428369B2,0,0,0,0,0,0.0,2.339790800209893e-05,8.185872754496115e-05,1.1245206052110915e-05
US9969342B2,0,0,0,0,0,0.004,2.3327002625972413e-05,8.54557504302712e-05,1.0843039967546238e-05
US9539443B2,0,0,0,0,0,0.009,2.7023371676982593e-05,8.988995627879796e-05,8.693523128507436e-06
US9026322B2,0,0,0,0,0,0.004,0.00019650744155519826,9.815568888908896e-05,1.0632928413460288e-05
US9188502B2,0,0,0,0,0,0.047,0.00022222914446828765,8.200795833012767e-05,9.762376866685093e-06
US9106002B2,0,0,0,0,0,0.001,0.00025202163861946927,8.493065961527729e-05,1.0142828404031255e-05
US9346614B2,0,0,0,0,0,0.035,1.623654524221065e-05,8.345643707565771e-05,9.740871127998482e-06
US10030216B2,0,0,0,0,0,0.002,4.626674913566018e-05,0.00013016474643674162,9.434545445716176e-06
US7499069B2,0,0,0,0,0,0.15,0.0071501242614749935,8.931027925790044e-05,1.0987579480282942e-05
US5611101A,0,0,0,0,0,0.002,0.00019017773777013533,8.302521688803119e-05,9.788661838661873e-06
US6386392B1,0,0,0,0,0,0.002,5.515624127936068e-05,8.428557172823855e-05,8.92729181617574e-06
US7926598B2,0,0,0,0,0,0.0,0.00013535519264562366,8.739167332655085e-05,1.0682869411882592e-05
US9627934B2,0,0,0,0,0,0.039,0.00010415896417810388,9.507505337097903e-05,1.0285368436273653e-05
US9950427B2,0,0,0,0,0,0.029,0.0008686768940776523,8.353617813746196e-05,1.0955985289178665e-05
US9481272B2,0,0,0,0,0,0.004,1.230200131030969e-05,9.951684837542308e-05,9.800463851530312e-06
US10018431B2,0,0,0,0,0,0.081,0.00010730594925239971,8.644839618856772e-05,1.0558879754721038e-05
US7592270B2,0,0,0,0,0,0.02,0.0008253907872880197,8.983087311643032e-05,9.83638214340381e-06
US4561666A,0,0,0,0,0,0.011,0.00022367011269609974,8.796648971987117e-05,1.0431652409349547e-05
US7265368B2,0,0,0,0,0,0.056,0.00019436718479650276,8.599056513482378e-05,9.333892457025682e-06
US5238531A,0,0,0,0,0,0.006,4.1467587832533444e-05,9.448018460051715e-05,1.0254341080127411e-05
US9518764B2,0,0,0,0,0,0.0,1.5616395189219345e-05,8.161818791746356e-05,1.028039658137576e-05
US9545051B2,0,0,0,0,0,0.09,0.00014924705741956913,8.396616848820363e-05,1.006656556348831e-05
US7760240B2,0,0,0,0,0,0.006,0.00034673543337738924,8.996829381736165e-05,1.1483771941855019e-05
US6610949B2,0,0,0,0,0,0.002,5.010503296065352e-05,8.904117981548793e-05,1.348300620145269e-05
US7419360B2,0,0,0,0,0,0.034,8.16947166794394e-05,9.041582560477611e-05,1.0009835654211358e-05
US7402515B2,0,0,0,0,0,0.004,0.00015242917647275157,9.02322784865304e-05,1.1756804880674267e-05
US5899569A,0,0,0,0,0,0.011,4.080998474210853e-05,8.844162893486314e-05,7.545210690784817e-06
US7298410B2,0,0,0,0,0,0.024,0.0001302265444496051,9.080330458329362e-05,1.1795493845825246e-05
US8574629B2,0,0,0,0,0,0.051,0.01760678971800725,8.997211167492298e-05,1.0054141070822078e-05
US8650732B2,0,0,0,0,0,0.052,7.067167138632303e-05,8.989942862085983e-05,9.925850806061851e-06
US8259626B2,0,1,0,0,0,0.615,0.00493199060422112,9.599090659091598e-05,1.9606493734030763e-05
US4768047A,0,0,0,0,0,0.055,0.00018529391145397285,8.305186268966829e-05,8.065027634023924e-06
US8801480B2,0,0,0,0,0,0.036,3.322869880554103e-05,8.875359235472535e-05,1.0140366960681744e-05
US6108580A,0,0,0,0,0,0.022,0.00043386509643057855,9.005636023055851e-05,8.831978850376579e-06
US7371841B2,0,0,0,0,0,0.09,0.02136120620464692,8.690468668884837e-05,1.3018682093841583e-05
US9623972B2,0,0,0,0,0,0.001,0.00013616478753793158,8.745765859641444e-05,1.0344227105919658e-05
US9644851B2,0,0,0,0,0,0.003,6.165735227236232e-05,8.755002984117215e-05,1.0008785646248155e-05
US10092337B2,0,0,0,0,0,0.093,0.0016527960078115884,9.397798401568516e-05,1.0193082067037038e-05
US9005209B2,0,0,0,0,0,0.322,0.00016647505040450874,8.318890871081133e-05,1.0590197330348993e-05
US9937982B2,0,0,0,0,0,0.004,3.628587962821812e-05,8.39616046419142e-05,1.0044164624546951e-05
US9271720B2,0,0,0,0,0,0.028,3.4577227301887804e-06,8.400008483441233e-05,9.246848951026068e-06
US8097140B2,0,0,0,0,0,0.012,0.004015204099746057,8.496200826174235e-05,7.469353401486354e-06
US9265985B2,0,0,0,0,0,0.042,1.523989291549798e-05,8.600955021658685e-05,9.670521334306344e-06
US9338087B2,0,0,0,0,0,0.064,0.0012340669386872608,8.120595077830516e-05,1.032905120199895e-05
US9217339B2,0,0,0,0,0,0.008,4.578295314450483e-05,8.260055673523314e-05,9.865011142323515e-06
US9272008B2,0,0,0,0,0,0.037,0.001354192555164733,9.328495261750468e-05,9.156651803972905e-06
US9565763B2,0,0,0,0,0,0.0,0.0010810694868142944,8.616458083303505e-05,9.595567439209893e-06
US9010737B2,0,0,0,0,0,0.0,7.111964157396923e-07,8.799602184440742e-05,1.0228137020545132e-05
US9644520B2,0,0,0,0,0,0.143,0.0038104432931227055,8.637238196479968e-05,1.1122202171762383e-05
US7871094B2,0,0,0,0,0,0.1,6.003856961333397e-05,7.967722664335442e-05,1.002764527431376e-05
US6265129A,0,0,0,0,0,0.241,0.0023368490134416113,0.00010217565050575137,1.1010042025654459e-05
US9896471B2,0,0,0,0,0,0.054,0.0007779249336324663,0.00012663447454102598,8.067246893109876e-06
US9249290B2,0,0,0,0,0,0.018,0.005009312851928302,8.508719403616816e-05,1.2268092848555586e-05
US9653354B2,0,0,0,0,0,0.034,0.00010220246017009968,8.914580632696021e-05,8.886337466052194e-06
US10103122B2,0,0,0,0,0,0.004,0.00018230178518827134,8.699713762040339e-05,9.171456417110255e-06
US9745611B2,0,0,0,0,0,0.063,0.0026209089662421656,0.0001316010936923166,1.0283926645085193e-05
US5810444A,0,0,0,0,0,0.002,5.259174688135646e-06,8.464080862723244e-05,9.467768215411522e-06
US5184446A,0,0,0,0,0,0.0,0.00030614466259946315,8.933366019593005e-05,8.791998348797974e-06
US8911852B2,0,0,0,0,0,0.006,0.01123029623569916,8.194350573258433e-05,9.204810480348687e-06
US8728671B1,0,0,0,0,0,0.141,2.153816391973223e-05,9.256944203798182e-05,1.0548025245939675e-05
US7227053B2,0,0,0,0,0,0.041,0.0009933982201661945,9.926303780877539e-05,9.991381123288048e-06
US9924844B1,0,0,0,0,0,0.005,6.675854919744333e-05,8.726713328825338e-05,9.176456405533606e-06
US8222350B2,0,0,0,0,0,0.0,0.0008700805348624809,9.641004358389438e-05,9.586909964935401e-06
US8935452B2,0,0,0,0,0,0.089,8.616743168699293e-05,8.429381048736959e-05,9.527875194647701e-06
US10113549B2,0,0,0,0,0,0.019,2.8999689253223775e-05,8.761826521726276e-05,8.807389214377874e-06
US9079539B2,0,0,0,0,0,0.001,5.8717051490073266e-05,0.00010229102676259877,1.0545033036211707e-05
US7651283B2,0,0,0,0,0,0.076,4.5824838840958867e-05,8.565820726638736e-05,9.598647230848621e-06
US6758599B2,0,0,0,0,0,0.017,5.977602376503204e-05,0.00011392498788009725,9.87889758120427e-06
US6269084A,0,0,0,0,0,0.168,0.003284368401494832,8.582745812446896e-05,8.868334497347847e-06
US8329549B2,0,0,0,0,0,0.027,0.0005733571181639435,9.859588798202579e-05,9.493038162478517e-06
US7534782B2,0,0,0,0,0,0.001,0.0005611368112095047,8.881853076638815e-05,1.1164928832446125e-05
US9361975B2,0,0,0,0,0,0.036,0.0010018459966743044,9.636679790602979e-05,8.84442802806833e-06
US10043846B2,0,0,0,0,0,0.003,0.00014277385209896017,8.182360800108136e-05,9.787345677487765e-06
US9060795B2,0,0,0,0,0,0.003,0.0006051163261474146,8.077699840247953e-05,9.407425849584194e-06
US8163692B2,0,0,0,0,0,0.033,0.00014038084198133077,9.279113970387285e-05,8.988548167275719e-06
US9085856B2,0,0,0,0,0,0.01,5.669611070971007e-05,8.249708168789231e-05,9.67294713986489e-06
US9035161B2,0,0,0,0,0,0.004,5.472730117452772e-05,8.649362442839903e-05,1.0428106444918701e-05
US10099456B2,0,0,0,0,0,0.01,0.001071544911975523,8.46039308522242e-05,9.70990735542364e-06
US9078467B2,0,0,0,0,0,0.018,0.00019597835427445396,9.337679952888016e-05,8.71124184274619e-06
US9400651B2,0,0,0,0,0,0.081,0.000819042233661226,8.290693840898678e-05,1.0418826999157136e-05
US9155937B2,0,0,0,0,0,0.008,0.0003568915686782977,8.269864110170654e-05,9.338838500498443e-06
US9714737B2,0,0,0,0,0,0.068,0.000293962408497086,8.890704025334945e-05,9.034224383311323e-06
US9099341B2,0,0,0,0,0,0.0,0.00031254313545674666,8.134305374003496e-05,8.091961459152456e-06
US9230789B2,0,0,0,0,0,0.048,0.00034828710794953356,8.147459975748234e-05,8.384451844481335e-06
US5233383A,0,0,0,0,0,0.013,0.00020193990063637735,8.885466113914029e-05,8.908806556066586e-06
US9885419B2,0,0,0,0,0,0.0,3.826600328994395e-05,8.82350760411794e-05,9.08562876430282e-06
US6350599B1,0,0,0,0,0,0.021,0.00980915640076044,8.635241100191622e-05,1.2112211415060912e-05
US9085513B2,0,0,0,0,0,0.002,8.082255685502907e-05,9.134588330212769e-05,1.1381422125646558e-05
US9024055B2,0,0,0,0,0,0.004,0.0002137632748394861,8.374143398596707e-05,9.497864734377783e-06
US9231324B2,0,0,0,0,0,0.002,1.589632341908873e-06,9.945162791738205e-05,1.18240330958687e-05
US8284544B2,0,0,0,0,0,0.015,0.0004970777868362805,8.287804713702276e-05,1.004266565958816e-05
US9296627B1,0,0,0,0,0,0.01,0.00012331926374225288,8.230178176115854e-05,8.978310377759348e-06
US7555886B2,0,0,0,0,0,0.021,4.6081446767076115e-05,9.851093133942755e-05,1.0326815392066203e-05
US8107214B2,0,0,0,0,0,0.005,6.316633120839801e-05,8.552948991999391e-05,9.393588470335393e-06
US9700879B2,0,0,0,0,0,0.061,0.01026512942914252,0.00010824508628034697,9.766222669350804e-06
US9011483B2,0,0,0,0,0,0.096,6.378524426713095e-05,9.17153492342366e-05,1.0047752512929847e-05
US9574906B2,0,0,0,0,0,0.074,9.895434211256541e-05,7.946264445165162e-05,9.670258498377064e-06
US9129073B2,0,0,0,0,0,0.062,0.0014050819097542213,9.672520479741845e-05,1.0375288962600307e-05
US9237925B2,0,0,0,0,0,0.004,0.00018906874752931563,9.074128481272739e-05,9.86973504628611e-06
US7340390B2,0,0,0,0,0,0.06,0.000592974411531452,8.24588967967727e-05,7.94406680126438e-06
US8696233B2,0,0,0,0,0,0.11,0.0010268127193217113,8.923447173540036e-05,1.0801127934102638e-05
US9932268B2,0,0,0,0,0,0.003,8.929462285886128e-05,9.950076459678115e-05,1.0235821347463388e-05
US9000137B2,0,0,0,0,0,0.013,0.00016507003977754418,8.867022422166256e-05,1.0840263867421812e-05
US9849479B2,0,0,0,0,0,0.013,7.352332926725022e-05,8.745094524839124e-05,1.0002974412923059e-05
US6381321B1,0,0,0,0,0,0.245,0.003184033428207991,8.065576921235307e-05,9.287303415705122e-06
US9070776B2,0,0,0,0,0,0.016,0.0006598789767170015,8.297673792455647e-05,9.867499849692018e-06
US9796205B2,0,0,0,0,0,0.05,0.0009431223440019652,9.215162096844248e-05,9.397719172969935e-06
US9102762B2,0,0,0,0,0,0.004,0.0018910543857697177,9.377575941494296e-05,1.0612146041287686e-05
US10004739B2,0,0,0,0,0,0.182,0.02074987915482146,9.110565575980638e-05,8.196971265770599e-06
US7081347B2,0,0,0,0,0,0.11,5.3758196825024116e-05,0.00010231561038718359,8.19295422146769e-06
US9326456B2,0,0,0,0,0,0.0,0.00035346470934942355,8.222529675016297e-05,1.0125475650278262e-05
US8956556B2,0,0,0,0,0,0.001,0.00017495572518434836,8.433610205872894e-05,1.0525581766629459e-05
US9483305B1,0,0,0,0,0,0.142,0.001551381130689497,8.773711486641247e-05,9.412648732834895e-06
US9239117B1,0,0,0,0,0,0.021,0.0001451659939746677,8.21305148764035e-05,9.73845150648435e-06
US6393745B1,0,0,0,0,0,0.045,0.004778689518691843,8.596318151502682e-05,8.771864787815049e-06
US9150762B2,0,0,0,0,0,0.157,0.009741750876320612,8.466450118820193e-05,9.282428927587728e-06
US9522221B2,0,0,0,0,0,0.003,0.00013638570589536385,8.560010949676195e-05,9.775349705315228e-06
US9757864B2,0,0,0,0,0,0.098,0.0004855240984982377,8.809437986581801e-05,9.608937143899019e-06
US6864171B1,0,0,0,0,0,0.038,0.0006092573227983416,0.000111089164561544,1.0692088315155882e-05
US7879201B2,0,0,0,0,0,0.085,0.00010097109261065506,8.321917804856851e-05,9.248105658530241e-06
US9733120B2,0,0,0,0,0,0.083,0.0008022177445235056,9.19094937467408e-05,1.0145145317824787e-05
US9255354B2,0,0,0,0,0,0.005,0.0003456950293289445,8.731757746034205e-05,9.471154726629854e-06
US9971526B1,0,0,0,0,0,0.043,0.002499305931350074,8.52965858964131e-05,8.901163414676784e-06
US9291082B2,0,0,0,0,0,0.021,3.511914331630145e-05,8.394815474832161e-05,1.1605704267115772e-05
US7980378B2,0,0,0,0,0,0.11,0.0015113973071168214,8.790649118505724e-05,8.58005716875824e-06
US9950423B2,0,0,0,0,0,0.0,0.0001416870210483833,8.820176285089113e-05,1.0469654309937658e-05
US9102065B2,0,0,0,0,0,0.0,0.00017680035925498954,8.7708882373387e-05,1.058805140569215e-05
US10029365B2,0,0,0,0,0,0.021,0.0006249395698745147,0.00010384623974963546,9.598555692330398e-06
US8969548B2,0,0,0,0,0,0.021,8.760513150804118e-05,8.790795816617963e-05,9.641574009527918e-06
US9132810B2,0,0,0,0,0,0.056,0.00011130206910169487,9.681665329826137e-05,1.012477559212828e-05
US7090549B2,0,0,0,0,0,0.007,0.00018538782369151725,8.88337350763769e-05,1.2624505688940839e-05
US9567060B2,0,0,0,0,0,0.005,3.347368611327148e-05,8.490511133114782e-05,9.512867202372012e-06
US7773495B2,0,0,0,0,0,0.024,0.003750092339783594,8.056467862374515e-05,9.725903275402684e-06
US9525413B2,0,0,0,0,0,0.001,0.00015256350428671938,8.762332025712274e-05,9.307900988288601e-06
US9712185B2,0,0,0,0,0,0.047,0.0003171397281842305,9.415909292396298e-05,1.0096938096196573e-05
US7017766B2,0,0,0,0,0,0.002,1.0589005901504716e-05,8.090951936057078e-05,1.0103488003178396e-05
US9311999B2,0,0,0,0,0,0.185,0.042757520048345765,9.038931700893227e-05,8.854990268354322e-06
US9249065B2,0,0,0,0,0,0.031,0.004340249603914535,8.786768794568232e-05,1.0551179300006563e-05
US4733263A,0,0,0,0,0,0.012,0.0002319628674381018,9.35187523941326e-05,8.728314083901243e-06
US9247811B2,0,0,0,0,0,0.023,5.517088867810627e-06,9.986163642789085e-05,8.609589459958131e-06
US6031998A,0,0,0,0,0,0.004,0.0003121644772352458,8.367821241021756e-05,9.066378999033758e-06
US5436679A,0,0,0,0,0,0.007,0.0009109563741772895,8.596506693381477e-05,8.56027424496238e-06
US4904180A,0,0,0,0,0,0.002,5.077410683399992e-05,0.0001011395336095278,1.1098748692951993e-05
US9387987B2,0,0,0,0,0,0.173,0.000249432968755536,9.14909867971754e-05,8.176578209384837e-06
US7976077B2,0,0,0,0,0,0.0,1.6386901104772243e-06,8.293224136113015e-05,9.434491461477876e-06
US9879575B2,0,0,0,0,0,0.004,3.884403158579832e-05,8.717684779235499e-05,1.0607026342236955e-05
US9065260B2,0,0,0,0,0,0.007,9.483743415201158e-05,8.203204822807105e-05,9.576328559615156e-06
US9861129B2,0,0,0,0,0,0.001,0.0007177913214366951,8.357418443421669e-05,9.967678731121123e-06
US9658612B2,0,0,0,0,0,0.03,0.00041941208928937903,8.093490736635493e-05,1.0103492820849376e-05
US4982369A,0,0,0,0,0,0.155,0.0015154385038687092,8.260536169385557e-05,9.070175516937597e-06
US9532688B1,0,0,0,0,0,0.002,0.00022277948957526262,8.478375071734901e-05,1.0620442970210642e-05
US10034721B1,0,0,0,0,0,0.001,4.882958103073429e-05,8.918572674657136e-05,9.672296816709238e-06
US7325879B2,0,0,0,0,0,0.002,3.4339833965151997e-06,9.056683560464541e-05,9.47586173015376e-06
US9656384B1,0,0,0,0,0,0.06,0.0001658387573300296,9.373829860002616e-05,9.725759510029062e-06
US8774945B2,0,0,0,0,0,0.169,0.0004176195412880651,9.292245476387406e-05,1.2952811672782577e-05
US9388400B2,0,0,0,0,0,0.031,0.005269365383159671,9.5758916592301e-05,9.988475375248848e-06
US9323840B2,0,0,0,0,0,0.479,0.024326370270843445,8.674286504970997e-05,1.1955642341629112e-05
US10094820B2,0,0,0,0,0,0.159,0.0022351901699543134,8.097952929433853e-05,8.288810008331013e-06
US9266440B2,0,0,0,0,0,0.0,2.5725860632620635e-05,8.138394259681076e-05,9.495618669653366e-06
US9167920B2,0,0,0,0,0,0.005,3.436205197312247e-06,8.466135256129924e-05,1.0467487889821878e-05
US8971821B2,0,0,0,0,0,0.0,6.727918770000348e-05,8.433481531028208e-05,9.822691295106254e-06
US9248976B2,0,0,0,0,0,0.294,7.644128152898641e-05,8.250573571605607e-05,8.782277556582989e-06
US9086669B2,0,0,0,0,0,0.014,0.0053847937921056264,8.707889132826376e-05,1.7658824667905205e-05
US9999913B2,0,0,0,0,0,0.0,0.00032521338574069425,8.179622521598344e-05,1.0792674412656384e-05
US6986591B2,0,0,0,0,0,0.004,1.9848052277969744e-05,8.17198203528055e-05,9.847814368005313e-06
US9280041B2,0,0,0,0,0,0.004,0.0002665929527526932,8.362807622411183e-05,8.682035644800916e-06
US7042840B2,0,0,0,0,0,0.138,0.006935045189556964,8.471958072281483e-05,8.980815201934208e-06
US10053667B2,0,0,0,0,0,0.239,0.005258042344398089,9.417637882608095e-05,2.5738613470010936e-05
US8936290B1,0,0,0,0,0,0.007,0.0005260366953605404,7.899181208880731e-05,9.48736351488169e-06
US9301459B1,0,0,0,0,0,0.029,4.4699122396856615e-06,9.749872352547762e-05,1.1075418605466915e-05
US9488877B2,0,0,0,0,0,0.037,0.00015739703551916225,8.10517252677961e-05,9.180355924838613e-06
US10078949B2,0,0,0,0,0,0.304,0.007716095413320844,9.222089212291816e-05,8.436361789326394e-06
US9091809B2,0,0,0,0,0,0.262,0.006004661118647988,8.365738848450731e-05,1.127950580796833e-05
US8978583B2,0,0,0,0,0,0.001,0.0006173223154089308,8.353311129713102e-05,1.102290663697223e-05
US9930950B1,0,0,0,0,0,0.044,2.8239857834564927e-05,8.694687855327684e-05,9.607800911227038e-06
US9068908B2,0,0,0,0,0,0.013,0.00019371835848663516,8.628989264115889e-05,1.2207533474903665e-05
US9737098B2,0,0,0,0,0,0.126,3.135078588277091e-05,8.584366484893208e-05,8.782537196549574e-06
US10076884B2,0,0,0,0,0,0.007,0.0004299310592286745,9.381350357601508e-05,9.278884245635773e-06
US9752996B2,0,0,0,0,0,0.151,0.0011964351564947334,8.236031136638567e-05,8.381314013814574e-06
US5889696A,0,0,0,0,0,0.04,0.00043682027504102477,8.735501321658163e-05,8.775270178165127e-06
US9904145B2,0,0,0,0,0,0.0,1.623993502637979e-05,8.922664352000733e-05,9.85792952533621e-06
US7393651B2,0,0,0,0,0,0.121,0.0013110507528463803,8.625385918136438e-05,9.657383679956944e-06
